ROI,ID,subROI,ROI_x1,ROI_y1,ROI_x2,ROI_y2,Angle,Mu,Amplitude,Sigma,Bias,R^2,image path
0,19,4,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,216.9328537944746,123.133351533838,17.54058941806301,69.41710746943383,0.9971650793680893,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-031321.png
0,19,5,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,215.64457175104204,142.56567054862842,18.558624482311195,66.86185482906478,0.99684006817813,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-031321.png
0,19,6,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,211.9441219041261,149.92653854108295,18.101046977890746,68.74819814243071,0.9972902951858346,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-031321.png
0,19,7,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,211.43427293347582,134.9921613241391,18.972738062169665,66.43183321876835,0.9943374413288576,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-031321.png
0,19,8,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,208.4836747505815,123.76641973129244,20.612459222556453,64.7436118082012,0.9946101580072059,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-031321.png
0,19,9,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,203.31097829396523,178.11554700704778,21.837873661889184,65.14948861070069,0.996526912562815,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-031321.png
0,20,0,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,217.74355307546372,94.52342369291036,14.134490326005867,67.98907392527073,0.9941171253650188,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-032331.png
0,20,1,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,205.46270875904148,47.64692614917473,24.992058078952425,66.06132875686477,0.9845331645643993,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-032331.png
0,20,2,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,224.3837372605118,95.35227463621017,16.956652407894502,66.5316547127486,0.9910951028673822,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-032331.png
0,20,3,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,219.16119143416282,152.1940621311835,15.866115632994179,68.85168523871721,0.9964505692768518,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-032331.png
0,20,4,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,216.91136546700847,124.69163104665392,17.413642970339165,69.2231523779664,0.9969129484394265,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-032331.png
0,20,5,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,215.8958707651914,140.82438377208223,18.569826529959364,66.95499141030868,0.9967832669376038,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-032331.png
0,20,6,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,211.97701916304652,150.60309901293465,18.028808931323045,69.13197543717766,0.9973588661778369,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-032331.png
0,20,7,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,211.46537311137126,137.1661507501766,18.873416907831057,66.30925567067466,0.9942073703440071,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-032331.png
0,20,8,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,208.54777532392566,121.80947272937831,20.87423476271496,64.43067139325069,0.9947340928137439,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-032331.png
0,20,9,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,203.39074884290505,178.7346645086912,21.826121851987814,65.43030520892532,0.9966029565014245,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-032331.png
0,21,0,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,217.77689543773968,94.06899260138351,14.29967399199361,67.80217649174665,0.9937902842666222,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-033342.png
0,21,1,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,205.20852176245793,46.95594370023359,24.891893119589078,66.1684798081729,0.9849777178227274,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-033342.png
0,21,2,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,224.5113395965076,96.1336403447257,16.904744463980172,66.36521414976332,0.9908444184136682,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-033342.png
0,21,3,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,219.21337003535166,150.28117783260257,15.890625788768167,68.91187461231188,0.9961820294321446,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-033342.png
0,21,4,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,217.16092710510378,123.89370175952105,17.771055799616192,69.54524137228677,0.9968467903815461,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-033342.png
0,21,5,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,215.9079686986151,141.18557896141468,18.68647793662851,66.82820563441581,0.9967449276886394,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-033342.png
0,21,6,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,211.89724351544456,149.4242724478323,18.15685681107957,69.27408635214589,0.9974158489385723,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-033342.png
0,21,7,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,211.6965228663941,135.94775358889837,18.939035476053597,66.47102507925216,0.9946648053228462,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-033342.png
0,21,8,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,208.58697226394318,122.2653828849855,20.775430671718233,64.73225530743753,0.9947150186367713,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-033342.png
0,21,9,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,203.55549654165802,178.4118324761892,21.784245073249178,65.09865368775806,0.996312534307307,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-033342.png
0,22,0,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,217.8800140541066,93.07596300220234,14.306676446304694,67.97647478581793,0.9938316223963104,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-034352.png
0,22,1,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,205.64178602295743,47.25552167594928,25.06518606678715,66.29724943199268,0.9845408239292962,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-034352.png
0,22,2,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,224.5296384857805,95.89172136020922,16.94935747412116,66.82551496343628,0.9909191615731541,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-034352.png
0,22,3,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,219.2767968078226,150.627351500237,15.866145036810359,68.76704821616121,0.9961291964168709,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-034352.png
0,22,4,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,217.13179563711918,123.76921467416147,17.568077001531687,69.43161302421869,0.9970129055301842,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-034352.png
0,22,5,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,216.0579588011528,140.69634538600758,18.58881498538644,67.04660039942256,0.9967177815598417,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-034352.png
0,22,6,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,212.06283205993688,148.8735816148982,18.098137195257568,68.95882199491989,0.9972690368022706,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-034352.png
0,22,7,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,211.6349264786383,135.47094748856622,18.94268493055527,66.55162428207935,0.9943500826891855,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-034352.png
0,22,8,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,208.5467177950802,123.58001179924959,20.4595968638146,64.70028893681997,0.9947121334258975,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-034352.png
0,22,9,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,203.59811235027078,179.14240323603204,21.81715644952013,65.21751586964307,0.9964536560731676,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-034352.png
0,23,0,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,218.18877114895034,94.57043495829551,14.160815954853591,68.22457492422413,0.9944601247966421,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-035402.png
0,23,1,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,205.53025155386652,46.5019560643153,25.215277755196396,66.35109154709593,0.9850186112185508,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-035402.png
0,23,2,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,224.57830377545872,95.97008938988418,16.788060881649905,66.75858899950403,0.9909366441981684,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-035402.png
0,23,3,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,219.51571800770978,151.3368074251278,15.854481290771822,69.07667925396241,0.9963741418295227,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-035402.png
0,23,4,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,217.17991582904224,125.38579135643072,17.467488105822074,69.82378415265856,0.9970103026906004,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-035402.png
0,23,5,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,216.1963436451936,139.45871353887102,18.73227923037799,67.13404837740491,0.9968379090092162,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-035402.png
0,23,6,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,212.34724639171753,151.51530291101395,18.018933160868258,69.41376029420798,0.9973996053941604,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-035402.png
0,23,7,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,211.93263302542627,138.28192041217176,18.793892991880337,66.5306218646016,0.9942737576430513,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-035402.png
0,23,8,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,208.5755704184203,121.73155658897646,20.770800870738423,64.51570222582826,0.9948231611705252,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-035402.png
0,23,9,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,203.8823239035989,179.35420546036477,21.82289637017724,65.44443446989101,0.996468805969999,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-035402.png
0,24,0,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,218.26238230085212,95.48449523852383,14.313284809430789,68.2656007627121,0.9944005089740326,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-040412.png
0,24,1,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,206.74857544810766,45.23603376939963,27.393670562282363,66.26067997370441,0.9848445759771587,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-040412.png
0,24,2,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,224.89815483135195,95.64557417646873,16.93480723377716,66.95826983540171,0.9908668166407499,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-040412.png
0,24,3,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,219.62124211370505,154.78932940147206,15.911346525765282,69.19064164657283,0.9966698152493461,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-040412.png
0,24,4,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,217.55640401354296,126.154188898137,17.52000861541758,69.99735629895935,0.9969744479861643,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-040412.png
0,24,5,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,216.11186705932226,137.57549714413037,18.962334490127127,67.43853082659992,0.9966243280604135,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-040412.png
0,24,6,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,212.6319136672334,151.592798441089,18.068425704855574,69.3641856346493,0.9973458984629588,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-040412.png
0,24,7,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,212.0801417760144,138.58455479676496,18.678573500026378,67.275261767674,0.9942851798792497,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-040412.png
0,24,8,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,208.69921809248711,120.3188805227856,21.005339855258008,65.21749853947594,0.9949155463576485,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-040412.png
0,24,9,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,204.20603467078186,179.8890483958684,21.730376366819463,65.57638460301854,0.9964752723130212,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-040412.png
0,25,0,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,218.31562488490945,94.80491999387182,14.178899679546713,68.35686999999606,0.9945297572047712,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-041422.png
0,25,1,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,206.9758491651125,44.21446088743405,27.4383642888663,66.21453167434927,0.9845683910484795,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-041422.png
0,25,2,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,225.04123578812278,95.93822314524127,16.888883920012393,66.95992135555282,0.9908694718806902,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-041422.png
0,25,3,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,219.7877480259298,155.1473641651116,15.846334341128841,69.23457351700523,0.9967089246516889,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-041422.png
0,25,4,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,217.65373367428336,127.4138498435858,17.44659410135262,70.23842746744796,0.9969047285209577,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-041422.png
0,25,5,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,216.32255699076973,136.40344202729383,19.04806506106113,67.21038022720468,0.9965857056613749,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-041422.png
0,25,6,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,212.85593467516892,153.09135881706362,17.823153950408017,69.33076044880244,0.9974214767178373,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-041422.png
0,25,7,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,212.2503009135518,139.33375640278464,18.84036999166562,66.83994949412113,0.9945036354643798,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-041422.png
0,25,8,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,208.76845221322478,118.54133484251508,21.234571876783015,65.23642125293024,0.9948916220506308,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-041422.png
0,25,9,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,204.33804822199306,179.19105014084397,21.74678258134893,65.84165523314282,0.9964731411721194,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-041422.png
0,26,0,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,218.42966251847986,96.26242920011184,14.159601183460643,68.12848614103395,0.9943202729983354,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-042432.png
0,26,1,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,206.76904738617662,44.685507200178655,27.936558387109223,66.02476643268174,0.9841836208178434,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-042432.png
0,26,2,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,225.23560839846382,96.34180040702054,16.938777809439678,67.00203722481706,0.9908219183365938,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-042432.png
0,26,3,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,219.855530682217,156.5806298629754,15.784299818095478,69.5953707446214,0.9967621469539745,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-042432.png
0,26,4,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,217.84342519397777,130.3257923410495,17.293305751645732,70.36996421309955,0.9969990898148386,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-042432.png
0,26,5,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,216.36484553345633,137.02701411997074,19.075731296890353,67.23745078269926,0.9963583589945045,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-042432.png
0,26,6,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,213.0070173730859,151.84832340574013,17.95198240676804,69.4659508295164,0.9974386574849625,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-042432.png
0,26,7,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,212.58046470727703,140.70367406062516,18.83321081551667,67.24624979835912,0.994448684305686,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-042432.png
0,26,8,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,208.94171588277536,119.48525437788479,21.125313922004054,65.22480597812115,0.9950252939930571,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-042432.png
0,26,9,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,204.5462880488616,180.7126993241708,21.746024814151937,65.93273225833164,0.9964251723275387,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-042432.png
0,27,0,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,218.69581032139,96.1306462210077,14.218961889824124,68.12109799946116,0.9945150093370371,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-043442.png
0,27,1,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,207.53718571294988,43.1836485166026,28.464279972805308,66.32389101732468,0.9844111508567068,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-043442.png
0,27,2,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,225.36426317183935,95.10190420096998,16.886656283539317,67.382542600601,0.9911249340773982,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-043442.png
0,27,3,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,220.16833040231376,156.8213856434079,15.85015468887511,69.75207462472045,0.9967146735517797,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-043442.png
0,27,4,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,217.92621311188586,129.86692213661772,17.49840042135685,70.38069843655492,0.9970985106529302,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-043442.png
0,27,5,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,216.52465424467354,135.51576614572448,19.05631553455006,67.6769473704048,0.9964254346856173,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-043442.png
0,27,6,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,213.32664133025685,150.78445214014172,17.94366406201276,69.72566746854827,0.997455211457385,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-043442.png
0,27,7,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,212.6738056131119,141.53629114347873,18.751956343756877,67.30276195588388,0.9944959713432698,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-043442.png
0,27,8,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,209.1535748647562,119.64811932099576,21.188109636839744,65.14412433404819,0.9947484769224926,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-043442.png
0,27,9,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,204.74222159856114,181.0223654427414,21.80068383040184,65.78609385480631,0.9963749293065304,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-043442.png
0,28,0,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,218.54360036049889,97.74226772909495,14.112652102106207,68.1171472355847,0.9944684469847331,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-044452.png
0,28,1,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,208.31441169961306,42.823597698998896,29.255560817509135,66.30195238988047,0.9847491238519184,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-044452.png
0,28,2,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,225.1568211045443,94.58607012569041,17.124016094964375,67.2823190746121,0.9912449244331675,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-044452.png
0,28,3,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,220.23209107910014,157.26816523891392,15.864446491509561,69.97574505851215,0.9968278664317222,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-044452.png
0,28,4,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,218.240870340142,131.58561172539882,17.275710475996757,70.85959756181687,0.9971249713055377,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-044452.png
0,28,5,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,216.7490125588006,134.91126797673815,19.39913687611722,67.50682321299239,0.9963903590761898,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-044452.png
0,28,6,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,213.4229375567571,151.50194496737856,17.9536726684528,69.68300252877884,0.9975948485326805,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-044452.png
0,28,7,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,212.80406576721916,141.95469743592759,18.67523202027065,67.62279057285677,0.9943340075129251,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-044452.png
0,28,8,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,209.19347109844966,117.9866740986348,21.405221132915457,65.15782461469736,0.9950707905942971,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-044452.png
0,28,9,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,204.96542703718052,180.5212993534829,21.803948707327713,65.88134145241733,0.9964521827932785,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-044452.png
0,29,0,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,218.52348734133767,96.57067935808917,14.171772118882721,68.26370000534014,0.9947268292900775,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-045503.png
0,29,1,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,207.647231388228,43.503490448468,28.64614812136887,66.45094296867458,0.9843773544535735,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-045503.png
0,29,2,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,225.22005730945975,94.76999250055599,17.055796758850484,66.95247275433768,0.9910350049794793,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-045503.png
0,29,3,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,220.14956428763415,157.64530118808418,15.701106770231302,69.63314957701499,0.9968437104578257,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-045503.png
0,29,4,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,217.9480320318193,130.7530658438717,17.25237976002135,70.6774624441393,0.9969423505429791,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-045503.png
0,29,5,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,216.63672928627807,135.51429241018926,19.216182504129495,67.6761642417327,0.9962958875436801,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-045503.png
0,29,6,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,213.20537519631927,150.98343362310698,18.01728641592301,69.86994334659583,0.9975384414335279,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-045503.png
0,29,7,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,212.76900008130886,141.28888053628324,18.80363549002405,67.35142262463464,0.9941572474034115,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-045503.png
0,29,8,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,209.10963751585496,117.80827593421779,21.452868698470798,65.2819824855379,0.9948557736338579,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-045503.png
0,29,9,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,204.7886235489648,181.49725226905534,21.71787367799744,65.69348199173321,0.9962957537370354,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-045503.png
0,30,0,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,218.46261885699974,94.33748215064381,14.453933547475245,68.03852852483527,0.9942375841850375,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-050513.png
0,30,1,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,207.38491749408837,43.48334348777094,28.078200754531732,66.38643475645851,0.9849476945729067,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-050513.png
0,30,2,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,225.25625210613902,94.74103008283502,16.99954674133642,67.18753759384778,0.9909455637898498,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-050513.png
0,30,3,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,220.0739384761369,156.73961182862536,15.728187358717456,69.67587840303698,0.9968008705312731,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-050513.png
0,30,4,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,217.88421873859707,129.19347392631113,17.400127989042065,70.36836684563629,0.9969090940140605,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-050513.png
0,30,5,488.75147579693044,549.3181818181815,819.7644628099176,925.2142857142856,0.0,216.69500596701764,136.97991588979352,19.059720332018074,67.3192314376614,0.9963625823312371,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-050513.png
